"year","cal_week","week_dat","start_date","Season","District","Orchard","station","No_traps","Region","ALCM_count","hrs_wet","GDD_week","mean_temp","total_rainfall","CGDD"
2018,42,2018-10-15,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",39,0,33.6,11.8,0,373.6
2018,43,2018-10-22,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",40,0,54.4,14.7714285714286,1,428
2018,44,2018-10-29,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",24,0,41.7,12.9571428571429,5,469.7
2018,45,2018-11-05,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",567,0,69.7,16.9571428571429,5.5,539.4
2018,48,2018-11-26,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",64,0,68.7,16.8142857142857,23.4,723.8
2018,49,2018-12-03,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",283,0,69.1,16.8714285714286,1.3,792.9
2018,50,2018-12-10,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",719,0,73,17.4285714285714,12.4,865.9
2018,51,2018-12-17,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",872,0,79.8,18.4,31.2,945.7
2018,52,2018-12-24,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",449,0,78.7,18.2428571428571,42.9,1024.4
2018,53,2018-12-31,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",937,0,97.1,20.8714285714286,0,1121.5
2018,40,2018-10-01,2018-09-01,"2018-19","Havelock North","Falls","HAV",4,"Hawke’s Bay",412,0,41,12.8571428571429,2.8,314.4
2018,41,2018-10-08,2018-09-01,"2018-19","Havelock North","Falls","HAV",4,"Hawke’s Bay",64,0,25.6,10.4857142857143,16.7,340
2018,46,2018-11-12,2018-09-01,"2018-19","Havelock North","Falls","HAV",4,"Hawke’s Bay",640,0,66.5,16.5,2.6,605.9
2018,47,2018-11-19,2018-09-01,"2018-19","Havelock North","Falls","HAV",4,"Hawke’s Bay",241,0,49.2,14.0285714285714,35.5,655.1
2018,38,2018-09-17,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",118,0,42.5,13.0714285714286,4.1,249.2
2018,39,2018-09-24,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",664,0,24.2,10.4571428571429,2.5,273.4
2018,41,2018-10-08,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",68,0,25.6,10.4857142857143,16.7,340
2018,42,2018-10-15,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",175,0,33.6,11.8,0,373.6
2018,43,2018-10-22,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",41,0,54.4,14.7714285714286,1,428
2018,44,2018-10-29,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",11,0,41.7,12.9571428571429,5,469.7
2018,45,2018-11-05,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",91,0,69.7,16.9571428571429,5.5,539.4
2018,48,2018-11-26,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",230,0,68.7,16.8142857142857,23.4,723.8
2018,49,2018-12-03,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",326,0,69.1,16.8714285714286,1.3,792.9
2018,50,2018-12-10,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",457,0,73,17.4285714285714,12.4,865.9
2018,51,2018-12-17,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",625,0,79.8,18.4,31.2,945.7
2018,52,2018-12-24,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",135,0,78.7,18.2428571428571,42.9,1024.4
2018,53,2018-12-31,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",168,0,97.1,20.8714285714286,0,1121.5
2018,40,2018-10-01,2018-09-01,"2018-19","Havelock North","Roselea","HAV",4,"Hawke’s Bay",468,0,41,12.8571428571429,2.8,314.4
2018,46,2018-11-12,2018-09-01,"2018-19","Havelock North","Roselea","HAV",4,"Hawke’s Bay",292,0,66.5,16.5,2.6,605.9
2018,47,2018-11-19,2018-09-01,"2018-19","Havelock North","Roselea","HAV",4,"Hawke’s Bay",210,0,49.2,14.0285714285714,35.5,655.1
2018,38,2018-09-17,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",46,0,42.5,13.0714285714286,4.1,249.2
2018,39,2018-09-24,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",262,0,24.2,10.4571428571429,2.5,273.4
2018,42,2018-10-15,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",79,0,33.6,11.8,0,373.6
2018,43,2018-10-22,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",91,0,54.4,14.7714285714286,1,428
2018,44,2018-10-29,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",43,0,41.7,12.9571428571429,5,469.7
2018,45,2018-11-05,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",10,0,69.7,16.9571428571429,5.5,539.4
2018,48,2018-11-26,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",28,0,68.7,16.8142857142857,23.4,723.8
2018,49,2018-12-03,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",100,0,69.1,16.8714285714286,1.3,792.9
2018,50,2018-12-10,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",640,0,73,17.4285714285714,12.4,865.9
2018,51,2018-12-17,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",873,0,79.8,18.4,31.2,945.7
2018,52,2018-12-24,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",88,0,78.7,18.2428571428571,42.9,1024.4
2018,53,2018-12-31,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",253,0,97.1,20.8714285714286,0,1121.5
2018,40,2018-10-01,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",4,"Hawke’s Bay",175,0,41,12.8571428571429,2.8,314.4
2018,41,2018-10-08,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",4,"Hawke’s Bay",131,0,25.6,10.4857142857143,16.7,340
2018,46,2018-11-12,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",4,"Hawke’s Bay",161,0,66.5,16.5,2.6,605.9
2018,47,2018-11-19,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",4,"Hawke’s Bay",42,0,49.2,14.0285714285714,35.5,655.1
2019,1,2019-01-07,2018-09-01,"2018-19","Havelock North","Mt Erin","HAV",2,"Hawke’s Bay",4468,0,99.7,21.2428571428571,7.6,1221.2
2019,3,2019-01-21,2018-09-01,"2018-19","Havelock North","Mt Erin","HAV",2,"Hawke’s Bay",1117,0,86.2,19.3142857142857,0,1395.6
2019,4,2019-01-28,2018-09-01,"2018-19","Havelock North","Mt Erin","HAV",2,"Hawke’s Bay",1834,0,96.9,20.8428571428571,0.5,1492.5
2019,5,2019-02-04,2018-09-01,"2018-19","Havelock North","Mt Erin","HAV",2,"Hawke’s Bay",4294,0,79.6,18.3714285714286,1.7,1572.1
2019,6,2019-02-11,2018-09-01,"2018-19","Havelock North","Mt Erin","HAV",2,"Hawke’s Bay",905,0,84.6,19.0857142857143,2.2,1656.7
2019,7,2019-02-18,2018-09-01,"2018-19","Havelock North","Mt Erin","HAV",2,"Hawke’s Bay",313,0,85.5,19.2142857142857,46.6,1742.2
2019,8,2019-02-25,2018-09-01,"2018-19","Havelock North","Mt Erin","HAV",2,"Hawke’s Bay",40,0,51,14.2857142857143,2.5,1793.2
2019,9,2019-03-04,2018-09-01,"2018-19","Havelock North","Mt Erin","HAV",2,"Hawke’s Bay",80,0,75.4,17.7714285714286,13.1,1868.6
2019,10,2019-03-11,2018-09-01,"2018-19","Havelock North","Mt Erin","HAV",2,"Hawke’s Bay",212,0,86.1,19.3,1,1954.7
2019,11,2019-03-18,2018-09-01,"2018-19","Havelock North","Mt Erin","HAV",2,"Hawke’s Bay",921,0,72.1,17.3,0.6,2026.8
2019,12,2019-03-25,2018-09-01,"2018-19","Havelock North","Mt Erin","HAV",2,"Hawke’s Bay",436,0,77.3,18.0428571428571,2.6,2104.1
2019,13,2019-04-01,2018-09-01,"2018-19","Havelock North","Mt Erin","HAV",2,"Hawke’s Bay",113,0,48.1,13.8714285714286,17,2152.2
2019,14,2019-04-08,2018-09-01,"2018-19","Havelock North","Mt Erin","HAV",2,"Hawke’s Bay",25,0,38.4,12.4857142857143,15.2,2190.6
2019,15,2019-04-15,2018-09-01,"2018-19","Havelock North","Mt Erin","HAV",2,"Hawke’s Bay",4,0,33.5,11.7857142857143,1.1,2224.1
2019,17,2019-04-29,2018-09-01,"2018-19","Havelock North","Mt Erin","HAV",2,"Hawke’s Bay",2,0,30.4,11.3428571428571,2.7,2311.5
2019,2,2019-01-14,2018-09-01,"2018-19","Havelock North","Mt Erin","HAV",4,"Hawke’s Bay",5470,0,88.2,19.6,68.6,1309.4
2019,1,2019-01-07,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",1270,0,99.7,21.2428571428571,7.6,1221.2
2019,3,2019-01-21,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",168,0,86.2,19.3142857142857,0,1395.6
2019,4,2019-01-28,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",407,0,96.9,20.8428571428571,0.5,1492.5
2019,5,2019-02-04,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",660,0,79.6,18.3714285714286,1.7,1572.1
2019,6,2019-02-11,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",114,0,84.6,19.0857142857143,2.2,1656.7
2019,7,2019-02-18,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",370,0,85.5,19.2142857142857,46.6,1742.2
2019,8,2019-02-25,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",63,0,51,14.2857142857143,2.5,1793.2
2019,9,2019-03-04,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",201,0,75.4,17.7714285714286,13.1,1868.6
2019,10,2019-03-11,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",161,0,86.1,19.3,1,1954.7
2019,11,2019-03-18,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",794,0,72.1,17.3,0.6,2026.8
2019,12,2019-03-25,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",433,0,77.3,18.0428571428571,2.6,2104.1
2019,13,2019-04-01,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",166,0,48.1,13.8714285714286,17,2152.2
2019,14,2019-04-08,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",64,0,38.4,12.4857142857143,15.2,2190.6
2019,15,2019-04-15,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",5,0,33.5,11.7857142857143,1.1,2224.1
2019,17,2019-04-29,2018-09-01,"2018-19","Havelock North","Falls","HAV",2,"Hawke’s Bay",1,0,30.4,11.3428571428571,2.7,2311.5
2019,2,2019-01-14,2018-09-01,"2018-19","Havelock North","Falls","HAV",4,"Hawke’s Bay",125,0,88.2,19.6,68.6,1309.4
2019,1,2019-01-07,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",411,0,99.7,21.2428571428571,7.6,1221.2
2019,3,2019-01-21,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",1068,0,86.2,19.3142857142857,0,1395.6
2019,4,2019-01-28,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",727,0,96.9,20.8428571428571,0.5,1492.5
2019,5,2019-02-04,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",935,0,79.6,18.3714285714286,1.7,1572.1
2019,6,2019-02-11,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",203,0,84.6,19.0857142857143,2.2,1656.7
2019,7,2019-02-18,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",142,0,85.5,19.2142857142857,46.6,1742.2
2019,8,2019-02-25,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",44,0,51,14.2857142857143,2.5,1793.2
2019,9,2019-03-04,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",47,0,75.4,17.7714285714286,13.1,1868.6
2019,10,2019-03-11,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",196,0,86.1,19.3,1,1954.7
2019,11,2019-03-18,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",397,0,72.1,17.3,0.6,2026.8
2019,12,2019-03-25,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",145,0,77.3,18.0428571428571,2.6,2104.1
2019,13,2019-04-01,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",66,0,48.1,13.8714285714286,17,2152.2
2019,14,2019-04-08,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",22,0,38.4,12.4857142857143,15.2,2190.6
2019,15,2019-04-15,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",1,0,33.5,11.7857142857143,1.1,2224.1
2019,17,2019-04-29,2018-09-01,"2018-19","Havelock North","Roselea","HAV",2,"Hawke’s Bay",0,0,30.4,11.3428571428571,2.7,2311.5
2019,2,2019-01-14,2018-09-01,"2018-19","Havelock North","Roselea","HAV",4,"Hawke’s Bay",1062,0,88.2,19.6,68.6,1309.4
2019,1,2019-01-07,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",1342,0,99.7,21.2428571428571,7.6,1221.2
2019,3,2019-01-21,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",2085,0,86.2,19.3142857142857,0,1395.6
2019,4,2019-01-28,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",3106,0,96.9,20.8428571428571,0.5,1492.5
2019,5,2019-02-04,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",3621,0,79.6,18.3714285714286,1.7,1572.1
2019,6,2019-02-11,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",1010,0,84.6,19.0857142857143,2.2,1656.7
2019,7,2019-02-18,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",995,0,85.5,19.2142857142857,46.6,1742.2
2019,8,2019-02-25,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",298,0,51,14.2857142857143,2.5,1793.2
2019,9,2019-03-04,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",792,0,75.4,17.7714285714286,13.1,1868.6
2019,10,2019-03-11,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",817,0,86.1,19.3,1,1954.7
2019,11,2019-03-18,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",1090,0,72.1,17.3,0.6,2026.8
2019,12,2019-03-25,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",499,0,77.3,18.0428571428571,2.6,2104.1
2019,13,2019-04-01,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",102,0,48.1,13.8714285714286,17,2152.2
2019,14,2019-04-08,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",71,0,38.4,12.4857142857143,15.2,2190.6
2019,15,2019-04-15,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",7,0,33.5,11.7857142857143,1.1,2224.1
2019,17,2019-04-29,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",2,"Hawke’s Bay",0,0,30.4,11.3428571428571,2.7,2311.5
2019,2,2019-01-14,2018-09-01,"2018-19","Havelock North","Norton Rd","HAV",4,"Hawke’s Bay",2952,0,88.2,19.6,68.6,1309.4
2018,38,2018-09-17,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",219,54,45,13.4285714285714,10.7,265.2
2018,39,2018-09-24,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",1236,79,28.8,11.1142857142857,0.9,294
2018,42,2018-10-15,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",48,82,37.7,12.3857142857143,0,403.5
2018,43,2018-10-22,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",42,51,58.1,15.3,0.4,461.6
2018,44,2018-10-29,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",16,59,43.5,13.2142857142857,7.8,505.1
2018,45,2018-11-05,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",623,44,67.9,16.7,7.8,573
2018,48,2018-11-26,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",1042,78,71,17.1428571428571,34.6,762.6
2018,49,2018-12-03,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",1147,58,71.5,17.2142857142857,1.1,834.1
2018,50,2018-12-10,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",2448,82,75.4,17.7714285714286,16.8,909.5
2018,51,2018-12-17,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",2572,76,82.2,18.7428571428571,32.7,991.7
2018,52,2018-12-24,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",585,76,80.8,18.5428571428571,37.6,1072.5
2018,53,2018-12-31,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",1091,55,102,21.5714285714286,0,1174.5
2018,40,2018-10-01,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",4,"Hawke’s Bay",712,55,42.7,13.1,4.9,336.7
2018,41,2018-10-08,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",4,"Hawke’s Bay",201,63,29.1,11.1,15.6,365.8
2018,46,2018-11-12,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",4,"Hawke’s Bay",3128,106,67.8,16.6857142857143,2.9,640.8
2018,47,2018-11-19,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",4,"Hawke’s Bay",1122,93,50.8,14.2571428571429,59.3,691.6
2018,38,2018-09-17,2018-09-01,"2018-19","Pakowhai","Waima","PAK",2,"Hawke’s Bay",238,54,45,13.4285714285714,10.7,265.2
2018,39,2018-09-24,2018-09-01,"2018-19","Pakowhai","Waima","PAK",2,"Hawke’s Bay",814,79,28.8,11.1142857142857,0.9,294
2018,42,2018-10-15,2018-09-01,"2018-19","Pakowhai","Waima","PAK",2,"Hawke’s Bay",127,82,37.7,12.3857142857143,0,403.5
2018,43,2018-10-22,2018-09-01,"2018-19","Pakowhai","Waima","PAK",2,"Hawke’s Bay",53,51,58.1,15.3,0.4,461.6
2018,44,2018-10-29,2018-09-01,"2018-19","Pakowhai","Waima","PAK",2,"Hawke’s Bay",11,59,43.5,13.2142857142857,7.8,505.1
2018,45,2018-11-05,2018-09-01,"2018-19","Pakowhai","Waima","PAK",2,"Hawke’s Bay",586,44,67.9,16.7,7.8,573
2018,48,2018-11-26,2018-09-01,"2018-19","Pakowhai","Waima","PAK",2,"Hawke’s Bay",941,78,71,17.1428571428571,34.6,762.6
2018,49,2018-12-03,2018-09-01,"2018-19","Pakowhai","Waima","PAK",2,"Hawke’s Bay",858,58,71.5,17.2142857142857,1.1,834.1
2018,50,2018-12-10,2018-09-01,"2018-19","Pakowhai","Waima","PAK",2,"Hawke’s Bay",1109,82,75.4,17.7714285714286,16.8,909.5
2018,51,2018-12-17,2018-09-01,"2018-19","Pakowhai","Waima","PAK",2,"Hawke’s Bay",1411,76,82.2,18.7428571428571,32.7,991.7
2018,52,2018-12-24,2018-09-01,"2018-19","Pakowhai","Waima","PAK",2,"Hawke’s Bay",1056,76,80.8,18.5428571428571,37.6,1072.5
2018,53,2018-12-31,2018-09-01,"2018-19","Pakowhai","Waima","PAK",2,"Hawke’s Bay",1309,55,102,21.5714285714286,0,1174.5
2018,40,2018-10-01,2018-09-01,"2018-19","Pakowhai","Waima","PAK",4,"Hawke’s Bay",970,55,42.7,13.1,4.9,336.7
2018,41,2018-10-08,2018-09-01,"2018-19","Pakowhai","Waima","PAK",4,"Hawke’s Bay",334,63,29.1,11.1,15.6,365.8
2018,46,2018-11-12,2018-09-01,"2018-19","Pakowhai","Waima","PAK",4,"Hawke’s Bay",1809,106,67.8,16.6857142857143,2.9,640.8
2018,47,2018-11-19,2018-09-01,"2018-19","Pakowhai","Waima","PAK",4,"Hawke’s Bay",1374,93,50.8,14.2571428571429,59.3,691.6
2018,38,2018-09-17,2018-09-01,"2018-19","Pakowhai","Nagel","PAK",2,"Hawke’s Bay",435,54,45,13.4285714285714,10.7,265.2
2018,39,2018-09-24,2018-09-01,"2018-19","Pakowhai","Nagel","PAK",2,"Hawke’s Bay",514,79,28.8,11.1142857142857,0.9,294
2018,42,2018-10-15,2018-09-01,"2018-19","Pakowhai","Nagel","PAK",2,"Hawke’s Bay",78,82,37.7,12.3857142857143,0,403.5
2018,43,2018-10-22,2018-09-01,"2018-19","Pakowhai","Nagel","PAK",2,"Hawke’s Bay",60,51,58.1,15.3,0.4,461.6
2018,44,2018-10-29,2018-09-01,"2018-19","Pakowhai","Nagel","PAK",2,"Hawke’s Bay",27,59,43.5,13.2142857142857,7.8,505.1
2018,45,2018-11-05,2018-09-01,"2018-19","Pakowhai","Nagel","PAK",2,"Hawke’s Bay",1463,44,67.9,16.7,7.8,573
2018,48,2018-11-26,2018-09-01,"2018-19","Pakowhai","Nagel","PAK",2,"Hawke’s Bay",2692,78,71,17.1428571428571,34.6,762.6
2018,49,2018-12-03,2018-09-01,"2018-19","Pakowhai","Nagel","PAK",2,"Hawke’s Bay",2450,58,71.5,17.2142857142857,1.1,834.1
2018,50,2018-12-10,2018-09-01,"2018-19","Pakowhai","Nagel","PAK",2,"Hawke’s Bay",2116,82,75.4,17.7714285714286,16.8,909.5
2018,51,2018-12-17,2018-09-01,"2018-19","Pakowhai","Nagel","PAK",2,"Hawke’s Bay",2403,76,82.2,18.7428571428571,32.7,991.7
2018,52,2018-12-24,2018-09-01,"2018-19","Pakowhai","Nagel","PAK",2,"Hawke’s Bay",1064,76,80.8,18.5428571428571,37.6,1072.5
2018,53,2018-12-31,2018-09-01,"2018-19","Pakowhai","Nagel","PAK",2,"Hawke’s Bay",3202,55,102,21.5714285714286,0,1174.5
2018,40,2018-10-01,2018-09-01,"2018-19","Pakowhai","Nagel","PAK",4,"Hawke’s Bay",504,55,42.7,13.1,4.9,336.7
2018,41,2018-10-08,2018-09-01,"2018-19","Pakowhai","Nagel","PAK",4,"Hawke’s Bay",187,63,29.1,11.1,15.6,365.8
2018,46,2018-11-12,2018-09-01,"2018-19","Pakowhai","Nagel","PAK",4,"Hawke’s Bay",5576,106,67.8,16.6857142857143,2.9,640.8
2018,47,2018-11-19,2018-09-01,"2018-19","Pakowhai","Nagel","PAK",4,"Hawke’s Bay",2353,93,50.8,14.2571428571429,59.3,691.6
2019,1,2019-01-07,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",2564,34,102.4,21.6285714285714,9.3,1276.9
2019,3,2019-01-21,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",1370,39,87.3,19.4714285714286,0.3,1452.4
2019,4,2019-01-28,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",2052,71,98.8,21.1142857142857,1.9,1551.2
2019,5,2019-02-04,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",1199,56,80.5,18.5,7.4,1631.7
2019,6,2019-02-11,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",66,69,87.8,19.5428571428571,1.7,1719.5
2019,7,2019-02-18,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",88,74,86.7,19.3857142857143,39.7,1806.2
2019,8,2019-02-25,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",36,71,53.5,14.6428571428571,4.3,1859.7
2019,9,2019-03-04,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",91,78,78.1,18.1571428571429,8.7,1937.8
2019,10,2019-03-11,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",104,66,87.7,19.5285714285714,0.7,2025.5
2019,11,2019-03-18,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",378,46,75.3,17.7571428571429,0.8,2100.8
2019,12,2019-03-25,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",133,65,80.9,18.5571428571429,1.3,2181.7
2019,13,2019-04-01,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",42,64,49.7,14.1,16.4,2231.4
2019,14,2019-04-08,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",12,80,40.1,12.7285714285714,10.1,2271.5
2019,15,2019-04-15,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",6,57,34.9,11.9857142857143,0.3,2306.4
2019,17,2019-04-29,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",2,"Hawke’s Bay",7,6,32.9,11.7,1,2396.2
2019,2,2019-01-14,2018-09-01,"2018-19","Pakowhai","Ruahapia","PAK",4,"Hawke’s Bay",2257,79,88.2,19.6,80.8,1365.1
2019,1,2019-01-07,2018-09-01,"2018-19","Pakowhai","Waima","PAK",2,"Hawke’s Bay",2752,34,102.4,21.6285714285714,9.3,1276.9
2019,3,2019-01-21,2018-09-01,"2018-19","Pakowhai","Waima","PAK",2,"Hawke’s Bay",863,39,87.3,19.4714285714286,0.3,1452.4
2019,4,2019-01-28,2018-09-01,"2018-19","Pakowhai","Waima","PAK",2,"Hawke’s Bay",930,71,98.8,21.1142857142857,1.9,1551.2
2019,5,2019-02-04,2018-09-01,"2018-19","Pakowhai","Waima","PAK",2,"Hawke’s Bay",514,56,80.5,18.5,7.4,1631.7
2019,6,2019-02-11,2018-09-01,"2018-19","Pakowhai","Waima","PAK",2,"Hawke’s Bay",165,69,87.8,19.5428571428571,1.7,1719.5
2019,7,2019-02-18,2018-09-01,"2018-19","Pakowhai","Waima","PAK",2,"Hawke’s Bay",134,74,86.7,19.3857142857143,39.7,1806.2
